X,Y,NAME,ACRES_RPT,ACRES_CALC,COMMENT,RUCODE,FULL_LABEL,INCIDENT_N,DECADE,MONTH,DAY,RX_BURN,NAMELABEL,UIDENT,ACRES,STATE,YEAR,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,ALARM_DATE,CONT_DATE,C_METHOD,CAUSE,REPORT_AC,INC_NUM,CONTR_NUM,PROJ_NAME,BURN_DATE,END_DATE,RX_TYPE,RX_CONSUM,Hectares
85598.64717,-411655.8503,Lloyd-Butler Rx-Burn,600,1439,,,9/30/1986,,1980,9,30,,"Lloyd-Butler Rx-Burn
1986/09/30
600",81VENT_CO,1439.566,CA,1986,VNC,,Lloyd-Butler Control,VNC,,,0,0,0,,,Lloyd - Butler Rx Burn,9/30/1986,,0,0,582.5715927
76187.69166,-410781.4433,Peppertree Rx-Burn,1150,1088,,,11/11/1987,,1980,11,11,,"Peppertree Rx-Burn
1987/11/11
1150",116VENT_CO,1088.216,CA,1987,VNC,,Peppertree Controlle,VNC,,,0,0,0,,,,,,0,0,440.3852423
77413.6464,-371606.1984,Fish,4000,4341,,,10/2/1987,,1980,10,2,,"Fish
1987/10/02
4000",1VENT_CO,4340.515,CA,1987,VNC,,Fish,VNC,,,0,0,0,,,,,,0,0,1756.544191
108946.4931,-416084.5928,Tierra,714,759,,,7/20/1987,,1980,7,20,,"Tierra
1987/07/20
714",33VENT_CO,759.053,CA,1987,VNC,,Tierra,VNC,7/20/1987,,6,10,759,,,,,,0,0,307.1777214
85637.54572,-382360.3212,,372,372,,,1987/00/00,,1980,0,0,,"
1987/00/00
372",LPNF19870033,372.676,CA,1987,VNC,,,VNC,,,0,0,0,,,,,,0,0,150.8167826
125762.7971,-413425.7418,Kuehner Fire,3979,3761,,,9/4/1988,,1980,9,4,,"Kuehner Fire
1988/09/04
3979",CSULB1780,3762.231,CA,1988,VNC,,Kuehner Fire,VNC,9/4/1988,,6,7,3979,,,,,,0,0,1522.520948
103924.5939,-361671.584,,221,221,SOME FIRES UNCERTAIN,,7/29/1988,,1980,7,29,,"
1988/07/29
221",ANGF1_2,221.203,CA,1988,VNC,,,VNC,,,0,0,0,,,,,,0,0,89.51750547
120580.4012,-396470.2133,Piru,13005,12068,4540 Acres VNC,,9/3/1988,,1980,9,3,,"Piru
1988/09/03
13005",105VENT_CO,12069.47,CA,1988,VNC,,Piru,VNC,9/3/1988,9/7/1988,6,1,12068,,,,,,0,0,4884.341366
106346.5401,-430514.4794,,118,118,,,6/30/1988,,1980,6,30,,"
1988/06/30
118",CSULB3202,118.248,CA,1988,VNC,,,VNC,,,0,0,0,,,,,,0,0,47.85307185
69895.36024,-412499.4675,Hall-Barlow Rx-Burn,2180,2227,,,5/26/1988,,1980,5,26,Rx,"Hall-Barlow Rx-Burn
1988/05/26
2180",164VENT_CO,2227.024,CA,1988,VNC,,Hall-Barlow Controll,VNC,,,0,0,0,,,,,,0,0,901.244655
94771.58535,-430538.9447,Sycamore,387,367,,,4/10/1988,,1980,4,10,,"Sycamore
1988/04/10
387",98VENT_CO,367.985,CA,1988,VNC,,Sycamore,VNC,4/10/1988,,8,14,367,,,,,,0,0,148.9183242
97422.68486,-396338.17,Oil Well,227,227,,,9/8/1988,,1980,9,8,,"Oil Well
1988/09/08
227",LPNF19880200,227.369,CA,1988,VNC,,Oil Well,VNC,9/8/1988,,6,2,227,,,,,,0,0,92.01304471
133400.6906,-411886.4823,,9,9,,,12/22/1989,,1980,12,22,,"
1989/12/22
9",CSULB1911,9.542,CA,1989,VNC,,,VNC,,,0,0,0,,,,,,0,0,3.861328145
93011.94824,-437651.3034,Pacific,3153,3138,,,10/29/1989,,1980,10,29,,"Pacific
1989/10/29
3153",100VENT_CO,3138.303,CA,1989,VNC,,Pacific,VNC,10/29/1989,,8,11,3138,,,,,,0,0,1270.026226
50131.80711,-404501.3665,Bates Fire,193,190,,,4/4/1989,,1980,4,4,,"Bates Fire
1989/04/04
193",61VENT_CO,190.793,CA,1989,VNC,,Bates Fire,VNC,4/4/1989,4/5/1989,6,11,190,,,,,,0,0,77.21124793
102095.9343,-403986.6721,Shiells,426,403,,,10/9/1990,,1990,10,9,,"Shiells
1990/10/09
426",149VENT_CO,403.21,CA,1990,VNC,,Shiells,VNC,10/9/1990,10/11/1990,6,7,403,,,,,,0,0,163.1732778
83830.43537,-401415.0251,Mupu,500,531,,,10/9/1990,,1990,10,9,,"Mupu
1990/10/09
500",111VENT_CO,531.704,CA,1990,VNC,,Mupu,VNC,10/9/1990,,6,7,531,,,,,,0,0,215.1729509
88976.86323,-407522.3301,South Mountain,714,734,,,10/8/1990,,1990,10,8,,"South Mountain
1990/10/08
714",108VENT_CO,734.512,CA,1990,VNC,,South Mountain,VNC,10/8/1990,,6,7,734,,,,,,0,0,297.2464564
107323.0637,-423070.7279,Sapra,119,127,,,7/5/1990,,1990,7,5,,"Sapra
1990/07/05
119",138VENT_CO,127.791,CA,1990,VNC,,Sapra,VNC,,,0,0,0,,,,,,0,0,51.71505563
69849.49836,-393971.6283,Foothill,538,568,,,6/26/1990,,1990,6,26,,"Foothill
1990/06/26
538",131VENT_CO,568.503,CA,1990,VNC,,Foothill,VNC,6/26/1990,,6,11,568,,,,,,0,0,230.0649765
102568.6092,-400110.5189,Pole,270,257,,,6/23/1990,,1990,6,23,,"Pole
1990/06/23
270",18VENT_CO,257.175,CA,1990,VNC,,Pole,VNC,6/23/1990,6/24/1990,6,4,257,,,,,,0,0,104.0749603
103847.5447,-369356.4546,,217,217,,,1990/00/00,,1990,0,0,,"
1990/00/00
217",LPNF19900200,217.702,CA,1990,VNC,,,VNC,,,0,0,0,,,,,,0,0,88.10093368
100674.4684,-368362.6634,,474,474,,,1990/00/00,,1990,0,0,,"
1990/00/00
474",LPNF19900005,474.657,CA,1990,VNC,,,VNC,,,0,0,0,,,,,,0,0,192.0870074
107719.01,-425561.0141,Westlake,170,180,,,10/30/1991,,1990,10,30,,"Westlake
1991/10/30
170",139VENT_CO,180.191,CA,1991,VNC,,Westlake,VNC,10/30/1991,10/30/1991,6,10,180,,,,,,0,0,72.92083093
74148.28897,-384441.5821,,2849,2849,,,1991/00/00,,1990,0,0,,"
1991/00/00
2849",LPNF19910049,2848.707,CA,1991,VNC,,,VNC,,,0,0,0,,,,,,0,0,1152.83062
69505.80922,-401042.9042,Sulphur Mountain,106,86,,,10/23/1992,,1990,10,23,,"Sulphur
1992/10/23
106",126VENT_CO,85.997,CA,1992,VNC,,Sulphur,VNC,,,0,0,0,,,,,,0,0,34.80160913
65887.37339,-408426.2194,Larkspur,17,20,,,10/10/1992,,1990,10,10,,"Larkspur
1992/10/10
17",118VENT_CO,20.058,CA,1992,VNC,,Larkspur,VNC,,,0,0,0,,,,,,0,0,8.117235805
67314.39693,-411892.1371,Seneca,510,529,,,9/30/1992,,1990,9,30,,"Seneca
1992/09/30
510",11VENT_CO,528.961,CA,1992,VNC,,Seneca,VNC,9/30/1992,,6,7,528,,,,,,0,0,214.063076
117476.4071,-416891.8086,Sequoia,382,387,,,7/20/1992,,1990,7,20,,"Sequoia
1992/07/20
382",167VENT_CO,387.739,CA,1992,VNC,,Sequoia,VNC,1/29/1992,1/29/1992,6,7,387,,,,,,0,0,156.9125047
97579.97804,-423531.9462,Academy,35,47,,,7/20/1992,,1990,7,20,,"Academy
1992/07/20
35",96VENT_CO,47.912,CA,1992,VNC,,Academy,VNC,,,0,0,0,,,,,,0,0,19.38943392
86846.91079,-432337.706,Broome Ranch,1150,1310,,,7/23/1992,,1990,7,23,Rx,"Broome Ranch
1992/07/23
1150",Rx-3-033-VNC,1310.241,CA,1992,VNC,,Broome Ranch,VNC,,,0,0,0,,,,,,0,0,530.2358849
53222.36668,-372327.438,,113,113,,,1992/00/00,,1990,0,0,,"
1992/00/00
113",LPNF19920201,113.087,CA,1992,VNC,,,VNC,,,0,0,0,,,,,,0,0,45.76456239
77621.21085,-403951.6433,Steckel,27088,27088,,,10/27/1993,,1990,10,27,,"Steckel
1993/10/27
27088",187VENT_CO,27081.506,CA,1993,VNC,,Steckel,VNC,10/27/1993,,2,7,27088,,,,,,0,0,10959.49661
125883.7435,-416656.9321,Chatsworth #2,1962,1962,,,10/27/1993,,1990,10,27,,"Chatsworth #2
1993/10/27
1962",DRAGNET11,1963.325,CA,1993,VNC,,Chatsworth #2,VNC,10/27/1993,,6,7,1963,,,,,,0,0,794.5294448
94339.84613,-433094.4666,Green Meadows,38152,38477,,,10/26/1993,,1990,10,26,,"Green Meadows
1993/10/26
38152",GCS48634162,38477.862,CA,1993,VNC,,Green Meadows,VNC,10/26/1993,,2,7,38476,,,,,,0,0,15571.43813
117795.1722,-425787.8749,Cheeseboro,900,845,,,10/28/1993,,1990,10,28,Rx,"Cheeseboro
1993/10/28
900",NPS #1,844.923,CA,1993,VNC,,Cheeseboro,VNC,,,0,0,0,,,,,,0,0,341.9280754
64055.56134,-389011.3922,Wheel,1475,1475,,,10/27/1993,,1990,10,27,,"Wheel
1993/10/27
1475",LPX19930043H,1475.346,CA,1993,VNC,,Wheel,VNC,10/27/1993,10/30/1993,6,7,1475,,,,,,0,0,597.0514754
116316.406,-425767.7885,Palocomado,675,652,,,11/19/1994,,1990,11,19,Rx,"Palocomado
1994/11/19
675",NPS 9405,651.654,CA,1994,VNC,,Palocomado,VNC,,,0,0,0,,,,,,0,0,263.7149704
76006.04696,-408143.5879,Aliso I,750,344,,,10/16/1994,,1990,10,16,Rx,"Aliso I
1994/10/16
750",Rx-3-012-VNC,343.503,CA,1994,VNC,,Aliso I,VNC,,,0,0,0,,,,,,0,0,139.0107457
133685.3888,-411918.5086,Porter Ranch,55,55,,,6/25/1994,,1990,6,25,,"Porter Ranch
1994/06/25
55",DRAGNET47,55.554,CA,1994,VNC,,Porter Ranch,VNC,,,0,0,0,,,,,,0,0,22.4818538
87452.77402,-427561.9128,Camarillo Hospital,50,86,,,6/20/1994,,1990,6,20,Rx,"Camarillo Hospital
1994/06/20
50",VNC Training,85.799,CA,1994,VNC,,Camarillo Hospital,VNC,,,0,0,0,,,,,,0,0,34.72155493
117997.5073,-425853.4308,Boundary II,800,592,,,10/25/1995,,1990,10,25,Rx,"Boundary II
1995/10/25
800",NPS 9512,592.508,CA,1995,VNC,,Boundary II,VNC,,,0,0,0,,,,,,0,0,239.7793634
71583.57756,-411244.8393,Sexton I,850,391,,,10/12/1995,,1990,10,12,Rx,"Sexton I
1995/10/12
850",Rx-3-017-VNC,391.334,CA,1995,VNC,,Sexton I,VNC,,,0,0,0,,,,,,0,0,158.3671185
116819.8426,-426342.5824,Boundary I,1010,820,,,7/13/1995,,1990,7,13,Rx,"Boundary I
1995/07/13
1010",NPS 9511,819.734,CA,1995,VNC,,Boundary I,VNC,,,0,0,0,,,,,,0,0,331.7345972
99878.84455,-420857.5907,Wildwood I,50,798,,,6/1/1995,,1990,6,1,Rx,"Wildwood I
1995/06/01
50",Rx-3-016-VNC,798.709,CA,1995,VNC,,Wildwood I,VNC,,,0,0,0,,,,,,0,0,323.2262456
75467.65337,-408799.9552,Aliso II,1200,552,,,11/12/1996,,1990,11,12,Rx,"Aliso II
1996/11/12
1200",Rx-3-012-VNC,551.571,CA,1996,VNC,,Aliso II,VNC,,,0,0,0,,,,,,0,0,223.2129677
65932.94513,-413662.5476,Poli,360,362,,,10/25/1996,,1990,10,25,,"Poli
1996/10/25
360",204VENT_CO,362.128,CA,1996,VNC,,Poli,VNC,10/25/1996,,2,7,362,,,,,,0,0,146.5479435
72016.65822,-409535.4736,Sexton II,1273,477,,,9/24/1996,,1990,9,24,Rx,"Sexton II
1996/09/24
1273",Rx-3-017-VNC,476.707,CA,1996,VNC,,Sexton II,VNC,,,0,0,0,,,,,,0,0,192.9164517
73180.54423,-411625.8922,Ondulando,400,402,,,7/6/1996,,1990,7,6,,"Ondulando
1996/07/06
400",202VENT_CO,402.12,CA,1996,VNC,,Ondulando,VNC,7/6/1996,,6,8,402,,,,,,0,0,162.7322857
73302.55202,-397456.8333,Dennison Park,50,34,,,4/17/1996,,1990,4,17,Rx,"Dennison Park
1996/04/17
50",Rx-3-035-VNC,33.769,CA,1996,VNC,,Dennison Park,VNC,,,0,0,0,,,,,,0,0,13.66587338
93763.73899,-397729.1299,Grand,10949,10949,,,4/28/1996,,1990,4,28,,"Grand
1996/04/28
10949",LPX19960007H,10948.186,CA,1996,VNC,,Grand,VNC,4/28/1996,5/2/1996,2,11,10948,,,,,,0,0,4430.573807
112565.9061,-379811.6623,,1382,1382,,,1996/00/00,,1990,0,0,,"
1996/00/00
1382",LPX19960034L,1382.366,CA,1996,VNC,,,VNC,,,0,0,0,,,,,,0,0,559.4235225
78586.80796,-396035.3352,Sisar,659,306,,,10/22/1997,,1990,10,22,Rx,"Sisar
1997/10/22
659",Rx-3-031-VNC,306.235,CA,1997,VNC,,Sisar,VNC,,,0,0,0,,,,,,0,0,123.92897
108284.9874,-392698.0593,Hopper,24793,24793,,,8/5/1997,,1990,8,5,,"Hopper
1997/08/05
24793",209VENT_CO,24793.97,CA,1997,VNC,,Hopper,VNC,7/5/1997,7/12/1997,2,14,24793,,,,,,0,0,10033.76364
107962.914,-421357.6168,Autumn,47,47,,,7/22/1997,,1990,7,22,,"Autumn
1997/07/22
47",,46.855,CA,1997,VNC,,Autumn,VNC,,,0,0,0,,,,,,0,0,18.96162274
89456.31225,-417541.729,Alosta,81,81,,,9/8/1997,,1990,9,8,,"Alosta
1997/09/08
81",,81.261,CA,1997,VNC,,Alosta,VNC,,,0,0,0,,,,,,0,0,32.88503271
102619.8605,-397034.8489,Piru Incident,12613,12613,,,10/18/1998,,1990,10,18,,"Piru Incident
1998/10/18
12613",VNC27848,12611.124,CA,1998,VNC,99027848,Piru Incident,VNC,10/18/1998,10/22/1998,6,2,12611,,,,,,0,0,5103.540952
110844.7384,-425633.9469,North Ranch,108,108,,,8/14/1998,,1990,8,14,,"North Ranch
1998/08/14
108",,107.96,CA,1998,VNC,,Ranch,VNC,8/14/1998,8/14/1998,6,2,107,,,,,,0,0,43.68984823
116599.3758,-423747.0958,Shepherds Flat,1750,1158,,,1/14/1999,,1990,1,14,Rx,"Shepherds Flat
1999/01/14
1750",Rx-3-033-VNC,1158.969,CA,1999,VNC,,Shepherds Flat,VNC,,,0,0,0,,,,,,0,0,469.0181363
116423.8469,-395041.3321,Holser Incident,2525,2525,,,7/17/1999,,1990,7,17,,"Holser Incident
1999/07/17
2525",VNC99018889,2525.785,CA,1999,VNC,99018889,Holser Incident,VNC,7/17/1999,7/18/1990,2,9,2525,,,,,,0,0,1022.149024
124765.5835,-414867.3205,Kuehner Incident,240,244,,,7/26/1999,,1990,7,26,,"Kuehner Incident
1999/07/26
240",VNC99029796,244.153,CA,1999,VNC,99029796,Kuehner Incident,VNC,7/26/1999,7/26/1999,2,8,244,,,,,,0,0,98.80533022
81387.39164,-414160.2476,South Mountain,450,117,,,11/4/1998,,1990,11,4,Rx,"South Mountain
1998/11/04
450",Rx-3-022-VNC,116.983,CA,1998,VNC,,South Mountain,VNC,,,0,0,0,,,,,,0,0,47.34119329
74781.19313,-402870.0083,Sloan,3000,3441,Ongoing,,1/25/2002,,2000,1,25,Rx,"Sloan
2002/01/25
3000",Rx-3-021-VNC,3441.013,CA,2002,VNC,,Sloan,VNC,,,0,0,0,,,,,,0,0,1392.528434
106500.4077,-398982.8581,Hopper,1500,1500,,,8/5/1997,,1990,8,5,Rx,"Hopper
1997/08/05
1500",Rx-3-026-VNC,1546.361,CA,1997,VNC,,Hopper,VNC,,,0,0,0,,,,,,0,0,625.7902007
77940.00114,-394792.5742,Ranch Incident,4271,4020,,,12/21/1999,,1990,12,21,,"Ranch Incident
1999/12/21
4371",VNC99034249,4020.076,CA,1999,VNC,99034249,Ranch Incident,VNC,12/21/1999,,2,8,4020,,,,,,0,0,1626.867015
88219.86864,-411129.5578,Bradley Incident,3332,3332,,,12/4/1999,,1990,12,4,,"Bradley Incident
1999/12/04
3332",VNC99032372,3331.849,CA,1999,VNC,99032372,Bradley Incident,VNC,12/4/1999,12/4/1999,2,11,3331,,,,,,0,0,1348.351277
69102.36606,-400832.08,Creek Incident,80,77,,,9/6/2000,,2000,9,6,,"Creek Incident
2000/09/06
80",VNC00023472,77.226,CA,2000,VNC,23472,Creek Incident,VNC,,,0,0,0,,,,,,0,0,31.25228287
66837.53336,-399444.7693,Kenewa Incident,80,80,,,8/23/2000,,2000,8,23,,"Kenewa Incident
2000/08/23
80",VNC00022152,80.017,CA,2000,VNC,22152,Kenewa Incident,VNC,,,0,0,0,,,,,,0,0,32.38183415
110138.4872,-421050.9007,Westlake Incident,278,278,,,6/29/2001,,2000,6,29,,"Westlake Incident
2001/06/29
278",VNC1033337,278.601,CA,2001,VNC,1033337,Westlake Incident,VNC,6/29/2001,6/29/2001,6,8,278,,,,,,0,0,112.7458184
114292.4217,-397471.594,Piru Incident,65,65,,,6/22/2001,,2000,6,22,,"Piru Incident
2001/06/22
65",VNC1031865,65.321,CA,2001,VNC,1031865,Piru Incident,VNC,,,0,0,0,,,,,,0,0,26.43439276
103407.0435,-411783.399,Walnut Incident,36,36,,,7/10/2001,,2000,7,10,,"Walnut Incident
2001/07/10
36",VNC1035777,36.431,CA,2001,VNC,1035777,Walnut Incident,VNC,,,0,0,0,,,,,,0,0,14.74324783
67458.80477,-398480.4334,Creek Incident,28,28,,,9/30/2001,,2000,9,30,,"Creek Incident
2001/09/30
28",VNC1052068,28.31,CA,2001,VNC,1052068,Creek Incident,VNC,,,0,0,0,,,,,,0,0,11.45658703
77596.53201,-406247.8482,Leslie,1087,1087,,,6/17/1999,,1990,6,17,Rx,"Leslie
1999/06/17
1087",Rx-3-027-VNC,1087.037,CA,1999,VNC,,Leslie,VNC,,,0,0,0,,,,,,0,0,439.9081095
79552.95593,-407610.5729,Leslie,566,566,,,10/29/1999,,1990,10,29,Rx,"Leslie
1999/10/29
566",Rx-3-027-VNC,565.994,CA,1999,VNC,,Leslie,VNC,,,0,0,0,,,,,,0,0,229.0497143
107731.7603,-424050.9435,Kevington,142,142,,,3/14/2002,,2000,3,14,Rx,"Kevington
2002/03/14
142",Rx-3-028-VNC,141.932,CA,2002,VNC,,Kevington,VNC,,,0,0,0,,,,,,0,0,57.43799494
70702.6622,-379893.2208,Wolf Incident,21638,21638,,,6/1/2002,,2000,6,1,,"Wolf Incident
2002/06/01
21638",VNC2039434,21637.93,CA,2002,VNC,2039434,Wolf Incident,VNC,6/1/2002,,2,9,21637,,,,,,0,0,8756.559642
75114.5892,-403739.9057,Sloan Rx,1215,1261,,,2/22/2002,,2000,2,22,,"Sloan Rx
2002/02/22
1215",Rx-3-021VNC,1260.478,CA,2002,VNC,,Sloan Rx,VNC,,,0,0,0,,,,,,0,0,510.0972179
90541.37739,-430955.3038,Sycamore Incident,100,77,,,3/28/2003,,2000,3,28,,"Sycamore Incident
2003/03/28
100",VNC3024489,77.316,CA,2003,VNC,3024489,Sycamore Incident,VNC,3/28/2003,3/28/2003,6,11,77,,,,,,0,0,31.28879285
104378.0418,-391430.3217,Piru Fire,63720,63722,,,10/23/2003,,2000,10,23,,"Piru Fire
2003/10/23
63720",CA-LPF-2142/VNC3080074,63722.156,CA,2003,VNC,3080074,Piru Fire,VNC,10/23/2003,,6,2,63721,,,,,,0,0,25787.4415
109663.4074,-408232.9117,Simi Fire,107560,107559,,,10/26/2003,,2000,10,25,,"Simi Fire
2003/10/25
107560",VNC3080724,107559.291,CA,2003,VNC,3080724,Simi Fire,VNC,10/25/2003,11/1/2003,2,9,107559,,,,,,0,0,43527.70074
117990.1744,-397677.1491,Verdale Fire,8485,8488,,,10/24/2003,,2000,10,24,,"Verdale Fire
2003/10/24
8485",VNC3079837,8488.335,CA,2003,VNC,3079837,Verdale Fire,VNC,10/24/2003,10/28/2003,6,7,8488,,,,,,0,0,3435.10719
83032.00436,-400828.0175,Adams Canyon Phase 1,1415,1238,,,9/3/2003,,2000,9,3,Rx,"Adams Canyon Phase 1
2003/09/03
1415",RX-South-029-VNC,1238.433,CA,2003,VNC,,Adams Canyon Phase I,VNC,,,0,0,0,,,,,,0,0,501.1759863
56666.27064,-404996.127,Haley,330,251,,,11/19/2003,,2000,11,19,Rx,"Haley
2003/11/19
330",RX-South-036-VNC,251.241,CA,2003,VNC,,Haley,VNC,,,0,0,0,,,,,,0,0,101.6734681
85630.15337,-398833.0232,Frost,2081,2081,,,11/21/1999,,1990,11,21,Rx,"Frost
1999/11/21
2081",Rx-0-099-VNC,2081.439,CA,1999,VNC,,Frost,VNC,,,0,0,0,,,,,,0,0,842.3284985
85508.10328,-399560.0712,Frost 2,569,569,,,11/6/2000,,2000,11,6,Rx,"Frost 2
2000/11/06
569",,568.766,CA,2000,VNC,,Frost 2,VNC,,,0,0,0,,,,,,0,0,230.1713964
81174.63438,-396225.7952,Koenigstein,35,40,,,4/26/2004,,2000,4,26,,"Koenigstein
2004/04/26
35",VNC04032497,40.228,CA,2004,VNC,4032497,Koenigstein Incident,VNC,4/26/2004,4/26/2004,0,0,35,,,,,,0,0,16.27957089
95287.01641,-423880.7072,Wendy Incident,120,120,,,8/24/2004,4066752,2000,8,24,,"Wendy Incident
2004/08/24
120",,120.932,CA,2004,VNC,4066772,Wendy Incident,VNC,8/24/2004,8/24/2004,2,10,120,,,,,,0,0,48.93952313
119141.3181,-420938.6831,Topanga Incident,24175,24173,"19,748 ac.  VNC",,9/28/2005,CA-LAC-208724,2000,9,28,,"Topanga Incident
2005/09/28
24175",,24173.814,CA,2005,VNC,,Topanga Incident,VNC,9/28/2005,10/11/2005,2,10,24175,,,,,,0,0,9782.795546
67796.95465,-411893.0689,School Incident,3900,3892,,,11/20/2005,CA-VNC-5101786,2000,11,20,,"School Incident
2005/11/20
3900",,3891.861,CA,2005,VNC,,School Incident,VNC,11/18/2005,11/21/2005,2,11,3900,,,,,,0,0,1574.980352
81518.46885,-402879.8323,Adama Canyon Phase I,700,671,,,8/10/2005,,2000,8,10,Rx,8/10/2005,RX-SOUTH-039-VNC,671.403,CA,2005,VNC,,Adams Canyon Phase II,VNC,,,7,0,700,,,Adams Canyon Phase II,8/10/2005,8/10/2005,3,2,271.7071909
105221.9705,-430843.4922,Sherwood Incident,168,168,,,7/6/2006,VNC 06060649,2000,7,6,,,,167.951,CA,2006,VNC,6060649,Sherwood Incident,VNC,7/6/2006,7/9/2006,0,0,0,,,,,,0,0,67.9674852
99173.07639,-378048.3717,Day Fire,162705,161815,,,Day Fire,CA-LPF-2023,2000,9,4,,,CA-LPF-2023,161791.526,CA,2006,VNC,,Day Fire,LPF,9/4/2006,10/13/2006,0,0,162705,,,,1899/12/30,1899/12/30,0,0,65474.70754
102789.7202,-409093.1316,Shekell Fire,13600,13616,,,12/3/2006,VNC 07-003565,2000,12,3,,,,13616.721,CA,2006,VNC,,Shekell Fire,VNC,1899/12/30,1899/12/30,0,0,0,,,,1899/12/30,1899/12/30,0,0,5510.491322
117651.5035,-416876.4902,Sequoia Incident,0,345,,,,,2000,12,8,,,,345.286,,2006,,,,VNC,1899/12/30,1899/12/30,0,0,0,,,,1899/12/30,1899/12/30,0,0,139.7323745
106512.8084,-427747.9741,Foothill Incident,80,56,,,,VNC 07-0003788,2000,1,23,,,,55.618,CA,2007,VNC,,Foothill Incident,VNC,1899/12/30,1899/12/30,0,0,0,,,,1899/12/30,1899/12/30,0,0,22.50768978
37153.62762,-369380.1505,Zaca Fire,240207,0,,,7/4/2007,,2000,7,4,,,,237255.338,CA,2007,,,,SBC,1899/12/30,1899/12/30,0,0,0,,,,1899/12/30,1899/12/30,0,0,96013.82881
61676.8845,-410239.5657,Shell,78,73,,,7/21/2009,VNC 09-0041555,2000,7,21,,Shell Fire,VNC-0041555,73,CA,2009,VNC,41555,Shell Fire,VNC,7/20/2009,7/22/2009,0,0,0,,,,1899/12/30,1899/12/30,0,0,29.37
60631.81147,-408807.8,Vintage Incident,130,130,,,8/14/2009,VNC 09-0046613,2000,8,14,,Vintage Fire,VNC-0046613,130.01,CA,2009,VNC,46613,Vintage Fire,VNC,8/14/2009,8/14/2009,0,0,0,,,,1899/12/30,1899/12/30,0,0,52.6
119348.0946,-389370.0642,Ranch,54716,58410,,,10/20/2007,,2000,10,20,,Ranch,,58410.344,CA,2007,,,,USF,1899/12/30,1899/12/30,7,2,54716,166,,,1899/12/30,1899/12/30,0,0,0
104938.823,-403377.4281,,6,6,Walked Perimeter,,9/11/2009,VNC 09-0052554,2000,9,11,,Guiberson,,5.616,CA,2009,,,,VNC,,,0,0,5.6,52554,,,,,0,0,0
88662.0007,-436143.2249,La Jolla,22,22,Walked Perimeter,,10/16/2008,VNC 09-0054055,2000,10,16,,La Jolla,,0,CA,2008,,,,VNC,1899/12/30,1899/12/30,0,0,22,,,,,,0,0,0
101793.0436,-406758.4899,Guiberson Incident,17500,17494,,,9/22/2009,,2000,9,22,,Guiberson Incident,VNC054871,17493.962,CA,2009,VNC,,Guiberson Incident,VNC,9/22/2009,1899/12/30,0,0,17500,,,,1899/12/30,1899/12/30,0,0,7078.057175
